Name,Amount,position,year,sex
VICKY,3,346,1981,f
ALANNA,2,452,1981,f
ALYSIA,2,452,1981,f
ALYSSA,2,452,1981,f
AMALIE,2,452,1981,f
AMANDA-JANE,2,452,1981,f
AMI,2,452,1981,f
ANNALISA,2,452,1981,f
ANNIE,2,452,1981,f
ANNIKA,2,452,1981,f
ASHA,2,452,1981,f
ASTRID,2,452,1981,f
AUDRA,2,452,1981,f
AYESHA,2,452,1981,f
BENITA,2,452,1981,f
BILLIE,2,452,1981,f
BRIGETTE,2,452,1981,f
BRIONNY,2,452,1981,f
CALLIE,2,452,1981,f
CARISSA,2,452,1981,f
CARLEY,2,452,1981,f
CARLI,2,452,1981,f
CARMEL,2,452,1981,f
CARMELINA,2,452,1981,f
CARRIE-ANN,2,452,1981,f
CATERINA,2,452,1981,f
CATHIE,2,452,1981,f
CATHRYN,2,452,1981,f
CHARISMA,2,452,1981,f
CHARLOTTE,2,452,1981,f
CHEREE,2,452,1981,f
CHIARA,2,452,1981,f
CHRISTA,2,452,1981,f
CHRYSTAL,2,452,1981,f
CLARICE,2,452,1981,f
CORALIE,2,452,1981,f
DELIA,2,452,1981,f
DEMELZA,2,452,1981,f
DIANNA,2,452,1981,f
DIMITRA,2,452,1981,f
DOMENICA,2,452,1981,f
DONA,2,452,1981,f
EFTIHIA,2,452,1981,f
ELAINE,2,452,1981,f
ELENA,2,452,1981,f
ELENI,2,452,1981,f
ELIANA,2,452,1981,f
ELICIA,2,452,1981,f
ELISABETH,2,452,1981,f
ELISSA,2,452,1981,f
ELISSIA,2,452,1981,f
ELKE,2,452,1981,f
ELLA,2,452,1981,f
EMMA-JANE,2,452,1981,f
EMMA-LEE,2,452,1981,f
FAY,2,452,1981,f
GAYLE,2,452,1981,f
GINA,2,452,1981,f
GIULIA,2,452,1981,f
GLORIA,2,452,1981,f
HARRIET,2,452,1981,f
HELENE,2,452,1981,f
HOLLIE,2,452,1981,f
INGRID,2,452,1981,f
JACKLYN,2,452,1981,f
JACQUALINE,2,452,1981,f
JANICE,2,452,1981,f
JAYDE,2,452,1981,f
JEAN,2,452,1981,f
JEMMA,2,452,1981,f
JODINE,2,452,1981,f
JOLENE,2,452,1981,f
JUDY,2,452,1981,f
JULIEANNE,2,452,1981,f
KALI,2,452,1981,f
KARA-LEE,2,452,1981,f
KARLA,2,452,1981,f
KARLI,2,452,1981,f
KASEY,2,452,1981,f
KATINA,2,452,1981,f
KELLE,2,452,1981,f
KELLEY,2,452,1981,f
KELLY-ANN,2,452,1981,f
KILEY,2,452,1981,f
KIRRILY,2,452,1981,f
KISHA,2,452,1981,f
KOBI,2,452,1981,f
KRISTY-LEE,2,452,1981,f
LAURIE,2,452,1981,f
LAYLA,2,452,1981,f
LEASHA,2,452,1981,f
LEESA,2,452,1981,f
LENA,2,452,1981,f
LERISSA,2,452,1981,f
LESLEY-ANNE,2,452,1981,f
LETICIA,2,452,1981,f
LEYLA,2,452,1981,f
LIANA,2,452,1981,f
LINDSEY,2,452,1981,f
LOUISA,2,452,1981,f
LYNDALL,2,452,1981,f
MADELINE,2,452,1981,f
MALINDA,2,452,1981,f
MARCIA,2,452,1981,f
MARIANNA,2,452,1981,f
MARIJANA,2,452,1981,f
MARSHA,2,452,1981,f
MARY-ELLEN,2,452,1981,f
MEEGAN,2,452,1981,f
MELINA,2,452,1981,f
MERIDEE,2,452,1981,f
MICAELA,2,452,1981,f
MIKAELA,2,452,1981,f
NANCY,2,452,1981,f
NATALEE,2,452,1981,f
NERISSA,2,452,1981,f
NEROLI,2,452,1981,f
NGOC,2,452,1981,f
NHI,2,452,1981,f
NICHOLE,2,452,1981,f
NICHOLLE,2,452,1981,f
NICKI,2,452,1981,f
NOLA,2,452,1981,f
PATRICA,2,452,1981,f
PETRA,2,452,1981,f
QUINN,2,452,1981,f
RAECHEL,2,452,1981,f
RIKI-LEE,2,452,1981,f
ROBERTA,2,452,1981,f
ROSANNE,2,452,1981,f
ROSEANNE,2,452,1981,f
ROSEMARIE,2,452,1981,f
ROSEMARY,2,452,1981,f
SACHA,2,452,1981,f
SALLY-ANNE,2,452,1981,f
SANDIE,2,452,1981,f
SELENA,2,452,1981,f
SHAE,2,452,1981,f
SHANNAN,2,452,1981,f
SHANTALA,2,452,1981,f
SHERIDAN,2,452,1981,f
SHERREE,2,452,1981,f
SHERYL,2,452,1981,f
SIAN,2,452,1981,f
SILVANA,2,452,1981,f
SIOBHAN,2,452,1981,f
SOFIA,2,452,1981,f
SONJA,2,452,1981,f
STACY,2,452,1981,f
SUE-ANNE,2,452,1981,f
SUE-ELLEN,2,452,1981,f
SUMMER,2,452,1981,f
SUSANNAH,2,452,1981,f
SYLVIA,2,452,1981,f
TAMARYN,2,452,1981,f
TAMIE,2,452,1981,f
THALIA,2,452,1981,f
THUY,2,452,1981,f
TORI,2,452,1981,f
TRUDI,2,452,1981,f
URSULA,2,452,1981,f
VESNA,2,452,1981,f
VIRGINIA,2,452,1981,f
ZAHER,2,452,1981,f
ZOEY,2,452,1981,f
ABBEY-LEE,1,616,1981,f
ADA,1,616,1981,f
ADEL,1,616,1981,f
ADELLE,1,616,1981,f
ADIE,1,616,1981,f
ADONA,1,616,1981,f
ADONICA,1,616,1981,f
ADRIANNA,1,616,1981,f
AFRULA,1,616,1981,f
AIKATERINE,1,616,1981,f
AILEEN,1,616,1981,f
AILSA,1,616,1981,f
AIMIE,1,616,1981,f
AIMIEE,1,616,1981,f
AINSLEY,1,616,1981,f
AINSLIE,1,616,1981,f
AIRLIE,1,616,1981,f
ALAINA,1,616,1981,f
ALEESHA,1,616,1981,f
ALEISHA,1,616,1981,f
ALENTA,1,616,1981,f
ALESHA,1,616,1981,f
ALESSANDRA,1,616,1981,f
ALETHIA,1,616,1981,f
ALEXA,1,616,1981,f
ALEXANDREA,1,616,1981,f
ALICE-MARIE,1,616,1981,f
ALICHA,1,616,1981,f
ALICHIA,1,616,1981,f
ALIES,1,616,1981,f
ALINA,1,616,1981,f
ALISA,1,616,1981,f
ALISANNE,1,616,1981,f
ALISCIA,1,616,1981,f
ALISSA,1,616,1981,f
ALIVIA,1,616,1981,f
ALIZ,1,616,1981,f
ALIZABETH,1,616,1981,f
ALLANA,1,616,1981,f
ALLICIA,1,616,1981,f
ALLYS,1,616,1981,f
ALMA,1,616,1981,f
ALTHEA,1,616,1981,f
ALYSHA,1,616,1981,f
ALYSON,1,616,1981,f
AMANDA-LEE,1,616,1981,f
AMARA,1,616,1981,f
AMBER-JANE,1,616,1981,f
AMBIA,1,616,1981,f
AMI-LOUISE,1,616,1981,f
AMIRA,1,616,1981,f
AMMIE,1,616,1981,f
ANATOLI,1,616,1981,f
ANDREANNA,1,616,1981,f
ANDREE,1,616,1981,f
ANDROULLA,1,616,1981,f
ANELEH,1,616,1981,f
ANGALA,1,616,1981,f
ANGELA-MARIE,1,616,1981,f
ANGELINA,1,616,1981,f
ANGELIQUE,1,616,1981,f
ANICA,1,616,1981,f
ANIKA,1,616,1981,f
ANISIA,1,616,1981,f
ANN-MARIE,1,616,1981,f
ANNA-LEE,1,616,1981,f
ANNA-LISA,1,616,1981,f
ANNA-MARIA,1,616,1981,f
ANNA-MARIE,1,616,1981,f
ANNABELLE,1,616,1981,f
ANNALISE,1,616,1981,f
ANNE-LOUISE,1,616,1981,f
ANNE-MAREE,1,616,1981,f
ANNELISE,1,616,1981,f
ANNEMARIE,1,616,1981,f
ANNITA,1,616,1981,f
ANNOUSHKA,1,616,1981,f
ANOUSHKA,1,616,1981,f
ANOUSKA,1,616,1981,f
ANTIGONI,1,616,1981,f
ANTONETTE,1,616,1981,f
ANTONIETTA,1,616,1981,f
APRYL,1,616,1981,f
ARHONDA,1,616,1981,f
ARIELLA,1,616,1981,f
ARJA,1,616,1981,f
ARLYN,1,616,1981,f
ARRANA,1,616,1981,f
ASHLEE,1,616,1981,f
ASHLEIGH,1,616,1981,f
ASRIANA,1,616,1981,f
ATTILIA,1,616,1981,f
AUBREY,1,616,1981,f
AVIVA,1,616,1981,f
AVRIL,1,616,1981,f
AYTEN,1,616,1981,f
BABS,1,616,1981,f
BALQIS,1,616,1981,f
BAYLEE,1,616,1981,f
BEARTA,1,616,1981,f
BEATRICE,1,616,1981,f
BEAU,1,616,1981,f
BELEN-SIAN,1,616,1981,f
BELYNDA,1,616,1981,f
BERENGERE,1,616,1981,f
BERYLINDA,1,616,1981,f
BETTY,1,616,1981,f
BEVERLY,1,616,1981,f
BEVERLY-ANNE,1,616,1981,f
BIANCAMARIA,1,616,1981,f
BILJANA,1,616,1981,f
BILLIE-JO,1,616,1981,f
BISMA,1,616,1981,f
BOBBI,1,616,1981,f
BOBBIE-LOUISE,1,616,1981,f
BOBIE-JO,1,616,1981,f
BONITA,1,616,1981,f
BONNIE-JEAN,1,616,1981,f
BOUALAVANH,1,616,1981,f
BREE-ANNE,1,616,1981,f
BRENDA,1,616,1981,f
BRENNA,1,616,1981,f
BRIANA,1,616,1981,f
BRIAR,1,616,1981,f
BRIDGETT,1,616,1981,f
BRIE,1,616,1981,f
BRIGID,1,616,1981,f
BRIOHNY,1,616,1981,f
BRITT,1,616,1981,f
BRITTA,1,616,1981,f
BRODIE,1,616,1981,f
BRONTE,1,616,1981,f
BRYONY,1,616,1981,f
BUNTY,1,616,1981,f
CALE,1,616,1981,f
CALICO,1,616,1981,f
CALIDA,1,616,1981,f
CAMILLA,1,616,1981,f
CANDACE,1,616,1981,f
CANDITA,1,616,1981,f
CANDY,1,616,1981,f
CARA-ANN,1,616,1981,f
CARALINE,1,616,1981,f
CAREINA,1,616,1981,f
CARELLE,1,616,1981,f
CAREY,1,616,1981,f
CARINA,1,616,1981,f
CARLEEN,1,616,1981,f
CARLY-MARIE,1,616,1981,f
CARMAN,1,616,1981,f
CARMELA,1,616,1981,f
CARMON,1,616,1981,f
CAROL-ANN,1,616,1981,f
CAROLIN,1,616,1981,f
CAROLINA,1,616,1981,f
CARRI,1,616,1981,f
CARRISSA,1,616,1981,f
CARYN,1,616,1981,f
CASSIA,1,616,1981,f
CATHRINE,1,616,1981,f
CATHRYNE,1,616,1981,f
CATHY-LEE,1,616,1981,f
CATRINA,1,616,1981,f
CECILIA,1,616,1981,f
CELESTE,1,616,1981,f
CELESTINA,1,616,1981,f
CHAEA,1,616,1981,f
CHALLEN,1,616,1981,f
CHANEL,1,616,1981,f
CHANELLE,1,616,1981,f
CHANTELL,1,616,1981,f
CHARISSA,1,616,1981,f
CHENOA,1,616,1981,f
CHERELL,1,616,1981,f
CHERISE,1,616,1981,f
CHERRAL,1,616,1981,f
CHERRY,1,616,1981,f
CHERYL-ANNE,1,616,1981,f
CHERYRAL,1,616,1981,f
CHHOUV,1,616,1981,f
CHIEW-YEE,1,616,1981,f
CHONTAI,1,616,1981,f
CHOO-LEE,1,616,1981,f
CHORAL,1,616,1981,f
CHRIS,1,616,1981,f
CHRISSIE,1,616,1981,f
CHRISTELLE,1,616,1981,f
CHRISTIANNE,1,616,1981,f
CHRISTY-LEE,1,616,1981,f
CIARA,1,616,1981,f
CINDY-RAMONE,1,616,1981,f
CLEO,1,616,1981,f
COBIE,1,616,1981,f
CODY,1,616,1981,f
COLINE,1,616,1981,f
COLLEEN,1,616,1981,f
COLLETTE,1,616,1981,f
CONCETTA,1,616,1981,f
CONCETTINA,1,616,1981,f
CONNIE,1,616,1981,f
CONNOR,1,616,1981,f
CONOR,1,616,1981,f
CONSTANCE,1,616,1981,f
COREENA,1,616,1981,f
CORESE,1,616,1981,f
CORRIN,1,616,1981,f
CORRINA,1,616,1981,f
CORRINNE,1,616,1981,f
CORTNEI,1,616,1981,f
COURTENY,1,616,1981,f
COURTNAY,1,616,1981,f
CRISHELLE,1,616,1981,f
CRISSY,1,616,1981,f
CRISTIE,1,616,1981,f
CRISTINA,1,616,1981,f
CRYSTEL,1,616,1981,f
D'NEENE,1,616,1981,f
DANIELE,1,616,1981,f
DANIELLE-NICOLE,1,616,1981,f
DANIELLE;,1,616,1981,f
DANIKA,1,616,1981,f
DANINE,1,616,1981,f
DANNIE,1,616,1981,f
DANYEL,1,616,1981,f
DARANEE,1,616,1981,f
DARVI,1,616,1981,f
DAWN,1,616,1981,f
DAYNA,1,616,1981,f
DE,1,616,1981,f
DE-ARNNA,1,616,1981,f
DEAHNA-LEE,1,616,1981,f
DEANE,1,616,1981,f
DEBANY,1,616,1981,f
DEBBIE-ANNE,1,616,1981,f
DEBBIE-ROSE,1,616,1981,f
DEE-ANN,1,616,1981,f
DEE-ARNA,1,616,1981,f
DEEON,1,616,1981,f
DEIDRE,1,616,1981,f
DEIRDRE,1,616,1981,f
DEJAH,1,616,1981,f
DELLA,1,616,1981,f
DEMITRA,1,616,1981,f
DENAE,1,616,1981,f
DENIKA,1,616,1981,f
DENNA,1,616,1981,f
DESIREE,1,616,1981,f
DESIREE;,1,616,1981,f
DESLEY,1,616,1981,f
DEVA,1,616,1981,f
DEWI,1,616,1981,f
DIEM,1,616,1981,f
DIMITRIA,1,616,1981,f
DIMITY,1,616,1981,f
DINA,1,616,1981,f
DINAH,1,616,1981,f
DINH,1,616,1981,f
DIONNA,1,616,1981,f
DISA,1,616,1981,f
DJAMILLA,1,616,1981,f
DONALDA,1,616,1981,f
DONELLA,1,616,1981,f
DONNA-ANNE,1,616,1981,f
DONNA-MARIE,1,616,1981,f
DONNAH,1,616,1981,f
DOROTHY,1,616,1981,f
DUNYA,1,616,1981,f
DYANA,1,616,1981,f
EBONI-KATE,1,616,1981,f
EDELE,1,616,1981,f
EDEN,1,616,1981,f
EFSTATHIA,1,616,1981,f
EFSTRATIA,1,616,1981,f
EFTHIMIA,1,616,1981,f
EILEEN,1,616,1981,f
EIREN,1,616,1981,f
EIRENE,1,616,1981,f
EKATERINI,1,616,1981,f
ELAINER,1,616,1981,f
ELEECIA,1,616,1981,f
ELESHA,1,616,1981,f
ELEXISE,1,616,1981,f
ELITA,1,616,1981,f
ELLALENE,1,616,1981,f
ELLANA,1,616,1981,f
ELLENA,1,616,1981,f
ELLI,1,616,1981,f
ELLIE,1,616,1981,f
ELLINOR,1,616,1981,f
ELLISA,1,616,1981,f
ELOISE,1,616,1981,f
ELOISE-MARIE,1,616,1981,f
ELSA,1,616,1981,f
ELYSHA,1,616,1981,f
ELYSIA,1,616,1981,f
ELZBIETA,1,616,1981,f
EMANUELA,1,616,1981,f
EMEL,1,616,1981,f
EMEMA,1,616,1981,f
EMILIA,1,616,1981,f
EMILIJA,1,616,1981,f
EMILY-JANE,1,616,1981,f
EMMA-JADE,1,616,1981,f
EMMA-KATE,1,616,1981,f
EMMA-KAY,1,616,1981,f
EMMA-LEA,1,616,1981,f
EMMA-MAY,1,616,1981,f
EMMALEE,1,616,1981,f
EMMALY,1,616,1981,f
ENZA,1,616,1981,f
ERINA,1,616,1981,f
ERINN,1,616,1981,f
ERRIN,1,616,1981,f
ERRYN,1,616,1981,f
ESTELLE,1,616,1981,f
EUGENIA,1,616,1981,f
EUNIE,1,616,1981,f
EV,1,616,1981,f
EVIE,1,616,1981,f
EVMORFIA,1,616,1981,f
EVONNE,1,616,1981,f
EVYENIA-IOANNA,1,616,1981,f
EWA,1,616,1981,f
EYVONNE,1,616,1981,f
FABIA,1,616,1981,f
FELICE,1,616,1981,f
FELICIA,1,616,1981,f
FENELLA,1,616,1981,f
FERN,1,616,1981,f
FIGEN,1,616,1981,f
FILOMENA,1,616,1981,f
FIONNA,1,616,1981,f
FIORELLA,1,616,1981,f
FLAVIA,1,616,1981,f
FLETCHA,1,616,1981,f
FLORENCE,1,616,1981,f
FLUER,1,616,1981,f
FREDA,1,616,1981,f
FREYA,1,616,1981,f
GABREILLE,1,616,1981,f
GABRIEL,1,616,1981,f
GABRIELA,1,616,1981,f
GABRIELLA-ANN,1,616,1981,f
GAELENE,1,616,1981,f
GALADRIEL,1,616,1981,f
GENGIKA,1,616,1981,f
GEORGALYN,1,616,1981,f
GIACINTA,1,616,1981,f
GIANNA,1,616,1981,f
GILLIAN,1,616,1981,f
GIOVANNA,1,616,1981,f
GISETTE,1,616,1981,f
GIULIANA,1,616,1981,f
GIUSEPINA,1,616,1981,f
GOLFO,1,616,1981,f
GRAINNE,1,616,1981,f
GRAZIELLA,1,616,1981,f
GREER,1,616,1981,f
GULTEN,1,616,1981,f
GWENDOLYN,1,616,1981,f
HAILEE,1,616,1981,f
HAILEY,1,616,1981,f
HAILI,1,616,1981,f
HALA,1,616,1981,f
HANNA,1,616,1981,f
HANNA-LEE,1,616,1981,f
HARIKLIA,1,616,1981,f
HARLEY,1,616,1981,f
HARMONY,1,616,1981,f
HASLINDA,1,616,1981,f
HAYLEE,1,616,1981,f
HAYLEE-ANN,1,616,1981,f
HERA,1,616,1981,f
HEULWEN,1,616,1981,f
HIEDI,1,616,1981,f
HILDEGARDE,1,616,1981,f
HIU-WUN,1,616,1981,f
HIYAM,1,616,1981,f
HOANG,1,616,1981,f
HOLLY-ANNE,1,616,1981,f
HONI,1,616,1981,f
HUI,1,616,1981,f
HUONG,1,616,1981,f
HUYNH-LI,1,616,1981,f
IDA,1,616,1981,f
ILONA,1,616,1981,f
ILUKA,1,616,1981,f
INDAH,1,616,1981,f
INDEA,1,616,1981,f
INDIA,1,616,1981,f
INDRINA,1,616,1981,f
INGA,1,616,1981,f
IOANNA,1,616,1981,f
IOLANDA,1,616,1981,f
IRINA,1,616,1981,f
ISABELLE,1,616,1981,f
ISHA,1,616,1981,f
ISHTAR,1,616,1981,f
ISOBELLE,1,616,1981,f
IXCHEL,1,616,1981,f
J'AIME,1,616,1981,f
J;AMI,1,616,1981,f
JAANA,1,616,1981,f
JACINTA,1,616,1981,f
JACKI,1,616,1981,f
JACOBA,1,616,1981,f
JACQUELIN,1,616,1981,f
JACQUELYN,1,616,1981,f
JACQUELYNN,1,616,1981,f
JACQUI,1,616,1981,f
JADA,1,616,1981,f
JAHNA,1,616,1981,f
JAIME,1,616,1981,f
JAIME-LEE,1,616,1981,f
JAIN,1,616,1981,f
JAKIN,1,616,1981,f
JAMMA,1,616,1981,f
JANA,1,616,1981,f
JANAKI,1,616,1981,f
JANDI,1,616,1981,f
JANICA,1,616,1981,f
JANINA,1,616,1981,f
JANNAH,1,616,1981,f
JANNELLE,1,616,1981,f
JAQUELIN,1,616,1981,f
JARMILA,1,616,1981,f
JASMIN-MARIE,1,616,1981,f
JAYE,1,616,1981,f
JAYLEE,1,616,1981,f
JAYLENE,1,616,1981,f
JAYMEE,1,616,1981,f
JAYMIE,1,616,1981,f
JEANE,1,616,1981,f
JEANNE,1,616,1981,f
JEDDA,1,616,1981,f
JELENA,1,616,1981,f
JEM,1,616,1981,f
JENAY,1,616,1981,f
JENAYA,1,616,1981,f
JENELLE,1,616,1981,f
JENIFER,1,616,1981,f
JENNI,1,616,1981,f
JENNIE,1,616,1981,f
JENNY-LEE,1,616,1981,f
JERELLE,1,616,1981,f
JERMAINE,1,616,1981,f
JERRILEE,1,616,1981,f
JERUSHAH,1,616,1981,f
JESABE,1,616,1981,f
JESSE,1,616,1981,f
JESSIE-LEE,1,616,1981,f
JESSIKA,1,616,1981,f
JILL,1,616,1981,f
JO-ANNA,1,616,1981,f
JOANN,1,616,1981,f
JOBEENA,1,616,1981,f
JODENE,1,616,1981,f
JODIE-ANN,1,616,1981,f
JOELENE,1,616,1981,f
JOHANNE,1,616,1981,f
JOLEEN,1,616,1981,f
JOMANA,1,616,1981,f
JORDAN,1,616,1981,f
JOSLYN,1,616,1981,f
JOVANKA,1,616,1981,f
JOYLENE,1,616,1981,f
JUDITH-MAY,1,616,1981,f
JULI,1,616,1981,f
JUSTINA,1,616,1981,f
KA,1,616,1981,f
KAARA,1,616,1981,f
KAIRA,1,616,1981,f
KAIRIE,1,616,1981,f
KALINDI,1,616,1981,f
KALLISTA,1,616,1981,f
KAMALA,1,616,1981,f
KAMELE,1,616,1981,f
KANDICE,1,616,1981,f
KANDUS,1,616,1981,f
KARA-LYN,1,616,1981,f
KARI,1,616,1981,f
KARISA,1,616,1981,f
KARISSA,1,616,1981,f
KARJA,1,616,1981,f
KARLEE,1,616,1981,f
KARLEE-JEAN,1,616,1981,f
KARLY,1,616,1981,f
KARMELA,1,616,1981,f
KARMYN,1,616,1981,f
KARRI,1,616,1981,f
KARRIE,1,616,1981,f
KARRYN,1,616,1981,f
KASANDRA,1,616,1981,f
KASEY-MAREE,1,616,1981,f
KASHA-SIMONE,1,616,1981,f
KASSARA,1,616,1981,f
KATALIN,1,616,1981,f
KATASHA,1,616,1981,f
KATHRINE,1,616,1981,f
KATHY-JANE,1,616,1981,f
KATIE-LEE,1,616,1981,f
KATRINE,1,616,1981,f
KAYDEE-LEIGH,1,616,1981,f
KAYE,1,616,1981,f
KAYELEEN,1,616,1981,f
KAYLEEN,1,616,1981,f
KAYLENE,1,616,1981,f
KAYLIEN,1,616,1981,f
KEEDA,1,616,1981,f
KEELEY,1,616,1981,f
KEETAH,1,616,1981,f
KELEAH,1,616,1981,f
KELI,1,616,1981,f
KELLEY-ANNE,1,616,1981,f
KELLI,1,616,1981,f
KELLYLEE,1,616,1981,f
KEREN,1,616,1981,f
KERI,1,616,1981,f
KERILEE,1,616,1981,f
KERIN,1,616,1981,f
KERINA,1,616,1981,f
KERINDA,1,616,1981,f
KERREN,1,616,1981,f
KERRI-ANNE,1,616,1981,f
KERRI-LEE,1,616,1981,f
KERRIN,1,616,1981,f
KESLEY,1,616,1981,f
KETURAH,1,616,1981,f
KEZIAH,1,616,1981,f
KHALI,1,616,1981,f
KHAMA,1,616,1981,f
KHILEY,1,616,1981,f
KHRISTINA,1,616,1981,f
KIARA,1,616,1981,f
KIERA,1,616,1981,f
KIM-MARIE,1,616,1981,f
KIMBERELY,1,616,1981,f
KIMBERLEE,1,616,1981,f
KINA,1,616,1981,f
KIRA-MARIE,1,616,1981,f
KIRALEE,1,616,1981,f
KIRRA,1,616,1981,f
KIRRALLEE,1,616,1981,f
KIRRILEE,1,616,1981,f
KIRRILLEY,1,616,1981,f
KIRSTI,1,616,1981,f
KIT,1,616,1981,f
KOMALA,1,616,1981,f
KONDILITSA,1,616,1981,f
KOSHA,1,616,1981,f
KRIENA,1,616,1981,f
KRIS,1,616,1981,f
KRISEN-ANNE,1,616,1981,f
KRISSIE,1,616,1981,f
KRISTAL,1,616,1981,f
KRISTEL,1,616,1981,f
KRISTIE-LEE,1,616,1981,f
KRISTINE,1,616,1981,f
KRISTY-ANNE,1,616,1981,f
KRISTY-LEA,1,616,1981,f
KRYSIA,1,616,1981,f
KRYSTYNA,1,616,1981,f
KSENYA,1,616,1981,f
KUSALA,1,616,1981,f
KUVA,1,616,1981,f
KYIAM,1,616,1981,f
KYLIE-ANNE,1,616,1981,f
KYLIE-JO,1,616,1981,f
KYM-MARIE,1,616,1981,f
KYMBERLEY,1,616,1981,f
KYRRUKI,1,616,1981,f
KYUNG,1,616,1981,f
LACY,1,616,1981,f
LAELIA,1,616,1981,f
LAENA,1,616,1981,f
LAENIE,1,616,1981,f
LAETETIA,1,616,1981,f
LAETICIA,1,616,1981,f
LAEYNA,1,616,1981,f
LAIMA,1,616,1981,f
LAINIE,1,616,1981,f
LAKMALI,1,616,1981,f
LAMORNA,1,616,1981,f
LAN,1,616,1981,f
LANI,1,616,1981,f
LANNA,1,616,1981,f
LARA-ANNE,1,616,1981,f
LARINA,1,616,1981,f
LARINDA,1,616,1981,f
LASHITA,1,616,1981,f
LATDAVONE,1,616,1981,f
LATESHA,1,616,1981,f
LAUREE,1,616,1981,f
LAURENNE,1,616,1981,f
LAURETTA,1,616,1981,f
LAVINIA,1,616,1981,f
LAYNA,1,616,1981,f
LEA,1,616,1981,f
LEAEL,1,616,1981,f
LEBECCA,1,616,1981,f
LECHELLE,1,616,1981,f
LEE-AH,1,616,1981,f
LEE-ANN,1,616,1981,f
LEELA,1,616,1981,f
LEIA,1,616,1981,f
LEIGH,1,616,1981,f
LEIGHANNE,1,616,1981,f
LEILA,1,616,1981,f
LENAI,1,616,1981,f
LENORE,1,616,1981,f
LEONA,1,616,1981,f
LESIA,1,616,1981,f
LESLEIGH,1,616,1981,f
LESLIE,1,616,1981,f
LETECIA,1,616,1981,f
LETISHA,1,616,1981,f
LETITIA,1,616,1981,f
LEXINA,1,616,1981,f
LEYA,1,616,1981,f
LIANE,1,616,1981,f
LIBERTY,1,616,1981,f
LIDIA,1,616,1981,f
LIECA,1,616,1981,f
LIESL,1,616,1981,f
LIEZL,1,616,1981,f
LILIAN,1,616,1981,f
LILIANNE,1,616,1981,f
LILLA,1,616,1981,f
LINDA-ELIZABETH,1,616,1981,f
LINDIE,1,616,1981,f
LINDY,1,616,1981,f
LINLEY,1,616,1981,f
LINNA,1,616,1981,f
LINNETTE,1,616,1981,f
LIONIE,1,616,1981,f
LISA-RENEE,1,616,1981,f
LISE,1,616,1981,f
LISEN,1,616,1981,f
LISSA,1,616,1981,f
LJILJANA,1,616,1981,f
LJUBICA,1,616,1981,f
LLAINEY,1,616,1981,f
LOAN,1,616,1981,f
LOISE,1,616,1981,f
LOLA,1,616,1981,f
LORA,1,616,1981,f
LOREDANA,1,616,1981,f
LOREN,1,616,1981,f
LORENA,1,616,1981,f
LORENDA,1,616,1981,f
LORETTA,1,616,1981,f
LORIAN,1,616,1981,f
LORNA,1,616,1981,f
LUAHN,1,616,1981,f
LUCIE,1,616,1981,f
LUDA,1,616,1981,f
LUELLA,1,616,1981,f
LUISA,1,616,1981,f
LYNDAL,1,616,1981,f
LYNDI,1,616,1981,f
LYNDSAY,1,616,1981,f
LYNDSEY,1,616,1981,f
LYNLEA,1,616,1981,f
LYNLEY,1,616,1981,f
LYNN,1,616,1981,f
LYNNETTE,1,616,1981,f
MACHELLE,1,616,1981,f
MACYLA,1,616,1981,f
MADALINE,1,616,1981,f
MAGDALENE,1,616,1981,f
MAHAB,1,616,1981,f
MAHOGANY,1,616,1981,f
MAKAELA,1,616,1981,f
MAKALA,1,616,1981,f
MAKARA,1,616,1981,f
MALENA,1,616,1981,f
MALIES,1,616,1981,f
MAMIKO,1,616,1981,f
MANDI,1,616,1981,f
MANDY-LEA,1,616,1981,f
MANON,1,616,1981,f
MANUELA,1,616,1981,f
MANYA,1,616,1981,f
MARAIKA,1,616,1981,f
MARANDA,1,616,1981,f
MARCELLE,1,616,1981,f
MAREE,1,616,1981,f
MARESSA,1,616,1981,f
MARGARITA,1,616,1981,f
MARI,1,616,1981,f
MARIA-FRANCESCA,1,616,1981,f
MARIA-GRAZIA,1,616,1981,f
MARIA-LISA,1,616,1981,f
MARIA-MY,1,616,1981,f
MARIANA,1,616,1981,f
MARIANNE,1,616,1981,f
MARIEL,1,616,1981,f
MARIELLE,1,616,1981,f
MARISA,1,616,1981,f
MARISE,1,616,1981,f
MARITA,1,616,1981,f
MARITZA,1,616,1981,f
MARJORIE,1,616,1981,f
MARKEETA,1,616,1981,f
MARKESHA,1,616,1981,f
MARLAINA,1,616,1981,f
MARLEY,1,616,1981,f
MARNI,1,616,1981,f
MARRIANNE,1,616,1981,f
MARRISA,1,616,1981,f
MARSENE,1,616,1981,f
MARTA,1,616,1981,f
MARTHA,1,616,1981,f
MARTINA,1,616,1981,f
MARTINA-LEE,1,616,1981,f
MARTINE,1,616,1981,f
MARY-JANE,1,616,1981,f
MARYKA,1,616,1981,f
MAUREEN,1,616,1981,f
MAUSTRAL,1,616,1981,f
MAVIS,1,616,1981,f
MAXINNE,1,616,1981,f
MAY,1,616,1981,f
MEDIKA,1,616,1981,f
MEGHAN,1,616,1981,f
MEGHANN,1,616,1981,f
MEIKA,1,616,1981,f
MELAINE,1,616,1981,f
MELETA,1,616,1981,f
MELISANDE,1,616,1981,f
MELISSA-ANNE,1,616,1981,f
